logFC	AveExpr	t	P.Value	adj.P.Val	B	Celltypes	Pathway
-0.00862058879918588	0.0904150648354716	-19.50401063335	8.32222227388567e-84	4.16111113694283e-82	177.763875599021	T	HALLMARK_HYPOXIA
-0.0124052489641633	0.121483975318146	-17.9351489792435	2.83600452229155e-71	1.41800226114577e-69	148.987099383527	T	HALLMARK_TNFA_SIGNALING_VIA_NFKB
0.00710770148020941	0.0392941585324674	16.5611281273684	3.99955058659266e-61	1.99977529329633e-59	125.694138525616	T	HALLMARK_ANGIOGENESIS
-0.00412752956003231	0.0622061353576063	-13.4762926273514	3.50645196777886e-41	1.75322598388943e-39	79.9734124258041	T	HALLMARK_INFLAMMATORY_RESPONSE
-0.00506547324605333	0.0284733961739345	-13.2650543877003	5.82721862587348e-40	2.91360931293674e-38	77.1782189821905	T	HALLMARK_APICAL_SURFACE
-0.00471415643710056	0.0790863192676563	-11.4758105347366	2.25704762491527e-30	1.12852381245764e-28	55.2415361084587	T	HALLMARK_UV_RESPONSE_UP
-0.00437516281496694	0.0612322123706572	-10.6351351060367	2.47391967884713e-26	1.23695983942356e-24	46.0133369877437	T	HALLMARK_IL6_JAK_STAT3_SIGNALING
0.00488482095627301	0.0530352413689707	10.5270684279738	7.78168097353673e-26	3.89084048676836e-24	44.8772848499938	T	HALLMARK_E2F_TARGETS
-0.00258108837905455	0.0335754970789792	-10.4791089718702	1.28933383000765e-25	6.44666915003823e-24	44.3767796638721	T	HALLMARK_UV_RESPONSE_DN
0.00258478472543516	0.0264802357647298	10.1174204563298	5.40606729497697e-24	2.70303364748849e-22	40.6748921427501	T	HALLMARK_COAGULATION
-0.00392790814168151	0.0968647001178783	-9.55472187749463	1.40353665553743e-21	7.01768327768717e-20	35.1711681033187	T	HALLMARK_P53_PATHWAY
0.00328702250112167	0.0663545283463101	9.44873302405591	3.86369368303836e-21	1.93184684151918e-19	34.1693524393131	T	HALLMARK_COMPLEMENT
0.00224405009901354	0.0436022271512775	9.28771625053234	1.7620449502555e-20	8.81022475127749e-19	32.6685715815244	T	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
0.00355107287974403	0.0552183427679497	9.0356967919743	1.80083078973098e-19	9.00415394865489e-18	30.3708565303105	T	HALLMARK_CHOLESTEROL_HOMEOSTASIS
