,x,y,PAM50,Cohort,Class,color
BRCA-A1OV-01A,9.81862162279465,-12.0653843380547,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A1P7-01A,3.011971881189,-23.0692407564225,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A1P1-01A,-3.96605277402298,-22.9344789816777,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A1PG-01A,-11.8296703294173,-11.1441058326524,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A5RW-01A,20.7617474792101,2.43861891983325,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A07R-01A,24.3191059034705,7.74319038941924,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5QP-01A,-8.61572747630072,-4.90923102324978,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5QM-01A,-8.52335974613718,-5.52801321399406,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A041-01A,-5.57330307144511,3.20726949464637,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A26W-01A,1.07213135917993,-2.6265489911932,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0XP-01A,-10.9208083219568,8.26751158077435,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FZ-01A,-3.58164907494396,11.0321661750146,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A134-01A,22.8934102632734,-4.13969506037373,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A130-01A,7.25231154510543,2.92968304465802,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1HN-01A,4.8737864476439,13.1713353999559,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A138-01A,2.25548663548526,-5.917279177016,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0AK-01A,12.6026050012082,16.3296991328196,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1HL-01A,2.34158744546898,4.87387613316424,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12L-01A,14.3641815707391,4.68788649543827,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A1HE-01A,-12.8603198104025,7.03900244532849,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6IV-01A,-5.8039762233132,-15.067696504631,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XA-01A,-4.9280665229918,7.9443125558765,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IH-01A,-5.95816175445679,-16.6251300591382,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A105-01A,1.20501735977177,14.8752037697336,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KF-01A,16.461364054983,10.7453328363714,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A42T-01A,4.68905210293654,3.13687133930498,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A24P-01A,-8.52474506676281,-2.37967923431863,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TR-01A,-9.89944182972864,20.6571756213825,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0XV-01A,-8.63151397297513,-4.41291505017043,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0XW-01A,-0.641441960214952,-11.2243158378866,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A18T-01A,24.9741757674702,5.64255205003843,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A145-01A,-13.8732880445384,-7.0774855278426,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A142-01A,9.77714907906355,-10.0249509832516,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A15S-01A,2.67578061435952,21.2279713149947,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1Y3-01A,20.4713430934253,7.56644730685165,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1Y2-01A,2.20308591660875,-14.5264872603934,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A15J-01A,-6.02749540331127,13.9366579982972,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XL-01A,12.6694148397748,2.76878513888415,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A2LH-01A,3.9806279668413,-13.8248622550324,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A576-01A,3.04619660067634,12.4694306081337,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2LO-01A,-5.04820497920738,-9.59438221905884,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1AP-01A,-1.30771446380769,-1.29865296539431,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TV-01A,10.031319338809,9.40652074687342,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1AQ-01A,23.9427269966574,-8.02382893649035,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A24K-01A,-3.43185411187694,14.7629647636035,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1AI-01A,26.1411973308716,-2.6579278727693,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1AW-01A,7.34892337246865,-13.4819326657349,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A2LL-01A,-1.68674265211235,5.922965288758,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A24T-01A,-14.4379946718947,-10.2439432495837,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1AM-01A,-12.8381688222206,-6.87024312339875,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1AU-01A,-6.70066578530954,-1.423542784901,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A251-01A,15.0550411679348,-3.00021662664014,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A24N-01A,-3.57929555080864,4.1988073848198,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A24X-01A,-10.4356017205232,-1.33699405286035,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A24L-01A,-7.85353143621955,1.10801491409274,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TW-01A,5.81606074836001,6.38145049342939,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TZ-01A,-3.20107326455463,10.5421237250033,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27R-01A,5.91028662686783,1.67178705086241,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1JG-01B,11.9672506429238,-4.38576853563934,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A1JT-01A,1.01254577364201,17.3075043624277,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A27G-01A,-7.86674797472397,-5.70207061161799,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XV-01A,-5.92881453597606,17.3905994380939,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A090-01A,-1.01644681088949,4.10955984672052,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09G-01A,6.00364047758354,2.15168948153541,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0FD-01A,-2.94916603099386,1.80020448279508,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A07P-01A,-6.14411364488992,8.21850808792441,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A097-01A,-0.887819881650065,-2.95051023032915,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27W-01A,2.88535724487375,6.5905586471695,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A15H-01A,-2.46480927920378,9.19270993048127,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A075-01A,6.72019932845884,0.161903830397943,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0AB-01A,-7.87984417049847,12.5616480823629,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A06R-01A,5.15686757289519,-2.88994758940409,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A14Y-01A,22.8989252389698,7.46615705063663,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A08C-01A,-9.77733758257149,10.7580578728053,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A06U-01A,6.45404766944973,7.21017989478045,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A18P-01A,-1.43374171669173,1.09997771907712,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A09E-01A,2.05895202181567,15.7282747921234,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A06T-01A,-3.0127660414542,9.26689392635015,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TQ-01A,6.33763548310853,3.55559728780607,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A250-01A,0.693276741636684,-3.80437167346919,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A08T-01A,-8.62371317459181,4.99848157860514,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1JB-01A,-7.1473015151435,-10.9619127273683,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0W5-01A,-8.19939585801646,-10.1863907577066,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3Q9-01A,-11.8114035209889,0.638768568633446,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3YJ-01A,-5.92538666862896,11.9825818060504,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0I9-01A,7.17190367455645,9.25345599815837,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0IK-01A,6.37442201622405,2.99527444748914,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0I8-01A,-7.77014120433352,9.89204095255611,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0I6-01A,14.4871852931076,-2.17520492375535,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0IC-01A,-9.23443078971416,25.478255147681,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0IE-01A,1.44664236927932,7.96152693860015,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0RG-01A,-3.166917305775,14.3103057399299,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0RM-01A,-6.12562705203348,15.7325324002716,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0RL-01A,5.75780986191533,30.8724594851439,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0IN-01A,-0.466375495795091,-4.61247812165731,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0RT-01A,17.8819037735688,-16.1781798379693,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0RS-01A,9.98143409587069,-6.60814282049382,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0RP-01A,-15.1496265506157,-2.207203123189,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0IO-01A,-1.21483571633879,12.4197774240911,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0IM-01A,-4.55199547889996,7.94666239111422,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0IB-01A,-1.11325093826241,18.8892420086392,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0RU-01A,10.2108158520363,-4.54175047011906,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0IQ-01A,23.1539225255566,5.03984517220817,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0IG-01A,3.73199264906844,9.25231169886449,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0I5-01A,-2.80906491529482,4.34640160454396,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0RV-01A,-6.41765158759161,0.200068450231622,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0RO-01A,-7.92001011216411,12.5757908946414,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0RN-01A,-16.9122519430383,0.491215503757173,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0IJ-01A,29.2491478668666,-2.0764442941495,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0RE-01A,19.0482976928841,1.39067557020386,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0IA-01A,0.313467965447229,25.314547253482,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0RI-01A,-5.46776545858474,4.07459163137489,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1N3-01A,-6.92672955479719,15.9984101413137,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A12K-01A,25.4477952254379,-9.31034429360252,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A12Y-01A,-1.23501014985638,6.22644650980236,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A133-01A,-2.67774337728911,22.3511584020649,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A275-01A,15.2529304188902,-1.84724602151001,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A244-01A,18.4593829780541,-0.774653232901561,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A2JT-01A,1.52061059080902,-17.1800047421476,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A249-01A,-3.16510354670228,9.80280919216022,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1RD-01A,-13.023239388563,7.03392248397211,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A132-01A,-2.18930439250405,-9.07350073315706,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A248-01A,16.0939928962413,-5.65508629953549,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A23E-01A,-12.0412618540449,-7.91418726043466,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1R3-01A,-13.6655781263394,-6.54114720898326,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1R6-01A,-4.80533625503527,14.1579166833669,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1R5-01A,-10.9661863386324,4.75679771865731,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1R4-01A,1.52137444150459,-0.7587872958103,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1RF-01A,0.976617526227454,-2.25526244766997,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A62V-01A,4.83588199294245,16.8489933662051,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1QZ-01A,-3.51571933428081,-8.90729663427713,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6IX-01A,-8.37159803037056,-8.89808179418986,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A228-01A,3.99552139454104,11.9039909686558,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A229-01A,-6.48960085708001,-7.57271591560838,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A62X-01A,21.599698359168,8.89042468456325,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5UO-01A,0.226148658910216,26.4901539521509,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A5UP-01A,-0.147728540593305,20.8431133227584,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A243-01A,13.3410211693691,-16.493603348406,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0WW-01A,-0.453649416304121,9.23766136254701,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1R7-01A,-2.78749500440066,14.466815887136,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1RG-01A,6.85004156945213,12.1225745816183,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0WX-01A,4.98514038669378,-13.420453553036,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A24A-01A,-10.6387803774763,-0.585178311278072,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2FM-01A,-5.28071582996182,13.7264759177606,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3HO-01A,4.5315939840789,8.78656583404641,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A247-01A,1.84912957981199,11.3796479202428,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1R0-01A,-13.3675455944409,-1.5705551529191,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0X4-01A,-8.46437328838475,22.4628076828148,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2JS-01A,5.83382726370833,11.359042856112,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A3QA-01A,23.4424696333329,-7.91929031603544,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1RA-01A,-5.98458671500834,2.00097365624071,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1RB-01A,8.68631109699154,6.76185504015608,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A226-01A,-4.90544178613846,0.754586870434406,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1RH-01A,10.412749549155,3.39123369445318,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A1RE-01A,-3.03738251788957,15.0461709036265,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0CH-01A,-14.3761738759742,5.30660684364522,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1RI-01A,-14.5591564408096,-5.98961455036438,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1FH-01A,-14.7960728807137,-16.4191093341079,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A203-01A,9.12717574619296,0.484516509877949,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A1RC-01A,-5.56732780782464,13.7267679775012,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1FM-01A,1.03153036171243,5.58873523064079,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1FL-01A,-10.7700555782712,5.2094097217325,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A208-01A,-5.02674418995763,-20.1814795863405,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0X7-01A,-13.7646092850645,-2.3990805774206,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1FJ-01A,-3.76565013995763,16.9478201747434,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0U0-01A,24.9551108377917,-3.35144598124831,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0X5-01A,2.95080979793365,18.3237298599433,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1FN-01A,7.63671049175127,1.86179634798426,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1FU-01A,3.38391815591336,-14.0893707418506,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A1FE-01A,-2.13261570720689,-11.9977278426919,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0I1-01A,21.5388739380999,16.0281483832352,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0WV-01A,-2.10946254052065,19.7270886008759,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A204-01A,-1.17700667614215,13.7713377414132,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0WS-01A,-3.71227314000002,-3.25835051327404,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0IP-01A,-8.06552903592489,4.62773877131724,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0IH-01A,-12.9925454574872,-13.490208812325,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0WY-01A,-3.77351268471289,-4.76507385805255,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0WZ-01A,-9.20613908770071,12.2519368518619,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0X0-01A,-5.82020564765194,13.1449424621716,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A209-01A,16.4441970123962,-6.06307963192369,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1KN-01A,4.67336331387447,4.39946033485844,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0RQ-01A,-13.4230597056494,-2.65852757456329,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A2LE-01A,-11.3535080704469,4.65109322880124,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0I2-01A,24.5285998447925,-1.00179247200267,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1FR-01A,-5.50971868026983,8.26420847193724,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2IU-01A,-11.0725020788775,11.6998400434138,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0X1-01A,25.1719675335581,4.76479097793556,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0WT-01A,-9.53486643633903,4.98825197881897,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0RH-01A,3.60616162860568,1.04899051317761,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A245-01A,-6.72127305350045,13.4470386180184,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1AZ-01A,16.0388584176786,-11.3038326237745,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0CW-01A,10.4876231052142,14.2882635193075,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A5D8-01A,-2.75654052495469,12.5804306106975,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CY-01A,10.8465693863182,15.3879277045118,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0J3-01A,3.72123618746035,22.8340462762996,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A6FP-01A,-6.59515261659137,23.7733119176496,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A15K-01A,-1.91509506358245,4.03299579813432,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A15O-01A,0.227707307351866,12.4870166961622,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A15L-01A,-10.2907745642846,5.68298667657598,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1FV-01A,-12.718837844674,4.88462490947871,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A25B-01A,6.47396015024303,5.13066414980552,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0EU-01A,-5.4508502796677,8.39416003403029,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3XL-01A,29.6738878255439,5.85326121016596,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0HL-01A,-2.4043724347235,23.1395813192142,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A129-01A,22.3510667760259,-5.35843161246449,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A128-01A,22.7653103479051,-12.2370409768673,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A125-01A,-10.0779581690314,22.7552418402445,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5RX-01A,-13.1217374511493,-4.24831487090736,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2P5-01A,1.41383908522414,5.86202223817126,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5RV-01A,-13.623903245071,1.30792726800336,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SE-01A,-9.49193451195272,0.0604737996095403,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2DH-01A,13.6797361905058,-3.00165949001197,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A12A-01A,-11.7108249904208,-6.37524967988425,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3KC-01A,-8.46981630465762,-8.30363762602841,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A50Y-01A,-6.19654531749931,9.73386611916337,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A574-01A,20.484400831914,12.7642767202853,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A3IZ-01A,-5.80244090616265,15.960788198446,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KS-01A,-0.487049115992358,4.21684265906928,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0SJ-01A,-2.9175139312528,0.29220319485974,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03L-01A,1.51004781424986,0.523491055079923,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A12G-01A,-5.96405700472222,-0.636655336956772,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CU-01A,-6.48066808443333,8.08920848943232,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1BD-01A,-9.0874610539164,7.0577488609204,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SV-01A,10.099020112498,-1.14832750649004,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0ER-01A,-5.20990397925987,12.3964083864546,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5RU-01A,-8.55016502004357,-3.65413335081027,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A15C-01A,-14.5452656463544,0.042229821995625,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A66H-01A,0.176223871782995,1.67545395032237,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1B6-01A,22.6294678449908,-8.9090081150083,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A66I-01A,20.6782535959382,-13.6993008686856,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YD-01A,-13.0789598329234,-13.2815279268949,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3XG-01A,-11.5210027949326,-1.1541928234806,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A15I-01A,-17.8005396015006,-3.70843585029354,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A14S-01A,-0.651080972868121,10.0356332394617,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A14U-01A,-15.3060701644504,2.0335832900932,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0D2-01A,24.1168056975377,-4.18579681294852,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A4E4-01A,-4.0588523465092,11.2017133391596,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0GZ-01A,-7.37613939436409,3.53589690601974,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A10F-01A,-7.80636745330198,-8.23916458998835,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IE-01A,-6.98782351146684,16.4728688269249,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A106-01A,-7.95547103625266,17.4900377893743,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2DI-01A,-5.50860996970024,-16.864892984183,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2DC-01A,-7.83648566325407,14.1946796074047,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3XN-01A,-9.59894268565627,-11.3810043611959,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A10E-01A,-9.08545512479144,3.95112838689625,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0YM-01A,24.4124457856599,-3.33466279486569,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A6HE-01A,0.847928553649035,0.642549434288043,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0ET-01A,-3.92716868524841,14.8122592074723,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3XU-01A,20.5682315827909,15.5118849752364,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A259-01A,-9.77824984561718,-4.33463597809248,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1FX-01A,-1.30096355359146,5.01946561050214,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A66N-01A,-7.18267269347022,-5.38450783516526,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A66L-01A,-7.87090814950228,-7.47122565089917,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CO-01A,-11.2946397596789,-15.0948755952525,LumA,TCGA,LumA_TCGA,#FB9A99
