	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE	166	0.834961984156713	1.91053380073988	0.00105820105820106	0.0347791295585555	0.0308381760084606	1670	tags=58%, list=11%, signal=53%	LILRA4/THEMIS/BTLA/LILRA1/CD40LG/LAX1/CRTAM/SH2D1A/SLAMF1/LY9/SIT1/CD79A/CD1C/SLA2/SH2D1B/GAPT/LILRA3/SLAMF6/SKAP1/CD244/KLRK1/EBI3/ITK/PIK3CG/CD27/ZAP70/CR1/CD7/C7/CD8A/CAMK4/TNFRSF13C/CLEC10A/IL18R1/CD6/TXK/LILRB1/CD84/LILRA2/CLEC4A/IL18/PRKCB/CD79B/FCGR1B/POU2F2/CD1A/GPR183/LILRB2/LILRB4/LAMP3/RORC/CD86/BTK/LILRB3/LILRA6/C3/HAVCR2/EOMES/KLHL6/INPP5D/BATF/LAIR1/IL6/LIME1/LILRB5/LAT/TLR6/C3AR1/CD209/HLA-DRB5/IL18BP/C1QB/FCER1G/TLR4/CLU/MICB/SYK/JAK3/C2/SEMA4A/CD4/C4A/HLA-DRB1/ICOSLG/UNC13D/LYN/CD74/PTK2B/JAK2/TEC/BTN3A3/C1S/SERPING1/DENND1B/FAS/RFTN1/BTN3A1
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	202	0.8229345609164	1.90099419707834	0.00103412616339193	0.0347791295585555	0.0308381760084606	1464	tags=47%, list=10%, signal=43%	STAP1/XCL1/BTLA/CD3G/CD40LG/TNFSF11/CCL19/SLAMF1/CD80/ICOS/CD38/IL7R/CD3D/PRKCQ/CD226/CCR7/RLTPR/CD244/KLRK1/CD247/CD274/CD5/EBI3/CCL21/IL7/SPTA1/LCK/IL2RA/TACR1/SELP/IL12A/CD27/ZAP70/PDCD1LG2/IL12RB1/IL15/TNFRSF13C/CD2/CD6/LILRB1/VNN1/CD3E/RASGRP1/VAV1/HLA-DQA2/SPN/RASAL3/IL18/PIK3R6/CD1D/PTPRC/CD28/GPR183/LILRB2/SASH3/CD86/IL33/IL23A/NCKAP1L/BTK/PLEK/GRAP2/FGR/HAVCR2/FLT3LG/IL1B/INPP5D/MYB/IL6/CORO1A/VCAM1/HLA-G/DPP4/HLA-DMB/TNFRSF4/PRDM1/HLA-DRB5/CD40/CD24/ADAM8/FCER1G/TLR4/SYK/JAK3/CD4/HLA-DRA/HLA-DRB1/IGF1/ICOSLG/LYN/CCL2/CD74/JAK2/VAV3
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	160	0.828294265464236	1.8920263915562	0.00106157112526539	0.0347791295585555	0.0308381760084606	1369	tags=46%, list=9%, signal=42%	XCL1/BTLA/CD3G/CD40LG/TNFSF11/CCL19/SLAMF1/CD80/ICOS/IL7R/CD3D/PRKCQ/RLTPR/TNF/CD244/KLRK1/CD247/CD274/CD5/EBI3/CCL21/IL7/SPTA1/LCK/IL2RA/IL12A/ZAP70/PDCD1LG2/IL12RB1/IL15/TNFRSF13C/CD6/LILRB1/VNN1/CD3E/RASGRP1/VAV1/HLA-DQA2/SPN/RASAL3/IL18/PIK3R6/CD1D/PTPRC/CD28/LILRB2/SASH3/CD86/IL23A/NCKAP1L/GRAP2/HAVCR2/IL1B/MYB/IL6/CORO1A/VCAM1/HLA-G/DPP4/HLA-DMB/HLA-DRB5/CD24/ADAM8/ITGA4/SYK/JAK3/CD4/HLA-DRA/HLA-DRB1/IGF1/ICOSLG/LYN/CCL2
GO_LYMPHOCYTE_ACTIVATION	GO_LYMPHOCYTE_ACTIVATION	GO_LYMPHOCYTE_ACTIVATION	253	0.812098327533988	1.88394768813977	0.0010183299389002	0.0347791295585555	0.0308381760084606	1200	tags=41%, list=8%, signal=38%	MS4A1/BANK1/FLT3/IKZF3/THEMIS/CD3G/CD40LG/LAX1/CRTAM/CCL19/ZNF683/SLAMF1/CLEC4E/CD80/FUT7/LY9/CD79A/IL7R/CD3D/CD1C/SLA2/HSH2D/RHOH/GAPT/SLAMF6/CCR7/IL21R/TNFSF8/CD244/KLRK1/PTPN22/EBI3/CCL21/IL10/IL7/ITK/LCK/PIK3CG/BLNK/BCL11B/ZAP70/CD7/CD8A/IL15/CD2/IL18R1/CD6/LILRB1/CD3E/VAV1/PRF1/SPN/CD180/IKZF1/IL18/ITGAL/CD1D/PRKCB/CD79B/PTPRC/CLEC7A/APBB1IP/POU2F2/CD28/GPR183/AMICA1/IL2RB/NLRC3/RORC/PTGER4/BMX/CD86/IL23A/BTK/DOCK2/RIPK3/RSAD2/NFAM1/FLT3LG/EOMES/PLCL2/BATF/MFNG/IL6/CORO1A/VCAM1/LAT/DOCK8/DPP4/TNFRSF4/HDAC9/IRF1/SPI1/CD40/ITGB2/ITGA4/FCER1G/TLR4/MICB/SYK/JAK3/SEMA4A/CD4
GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	206	0.810110985809759	1.87161171822273	0.00103305785123967	0.0347791295585555	0.0308381760084606	1490	tags=45%, list=10%, signal=41%	XCL1/BTLA/CD3G/CD40LG/LAX1/TNFSF11/CCL19/SLAMF1/CD80/ICOS/SIT1/IL7R/CD3D/TIGIT/PRKCQ/CCR7/RLTPR/CD244/KLRK1/PTPN22/CD247/CD274/CD5/EBI3/CCL21/IL10/IL7/SPTA1/LCK/IL2RA/LAG3/IL12A/ZAP70/PDCD1LG2/IL12RB1/CAMK4/IL15/TNFRSF13C/CD2/CD6/LILRB1/VNN1/CD3E/RASGRP1/VAV1/HLA-DQA2/SPN/RASAL3/IL18/PIK3R6/CD1D/PTPRC/TNFAIP8L2/CD28/HLA-DOA/LILRB2/SASH3/CD86/IL23A/NCKAP1L/RIPK3/GRAP2/HAVCR2/IL1B/MYB/CD300A/IL6/CORO1A/VCAM1/LAT/HLA-G/DPP4/HLA-DMB/IRF1/CD209/HLA-DRB5/CD24/ADAM8/ADRB2/SYK/JAK3/CD4/CDKN2A/HLA-DRA/HLA-DRB1/IGF1/ICOSLG/LYN/CCL2/CD74/NFKBID/DTX1
GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	68	0.875131337722808	1.86931049538515	0.00116686114352392	0.0347791295585555	0.0308381760084606	1312	tags=63%, list=9%, signal=58%	XCL1/CD40LG/CCL19/SLAMF1/CD80/PRKCQ/RLTPR/CD244/CD274/EBI3/SPTA1/IL2RA/IL12A/ZAP70/PDCD1LG2/IL12RB1/IL15/TNFRSF13C/CD6/CD3E/SPN/RASAL3/IL18/CD1D/PTPRC/CD28/LILRB2/SASH3/CD86/IL23A/NCKAP1L/HAVCR2/IL1B/IL6/CORO1A/VCAM1/HLA-DMB/CD24/SYK/JAK3/CD4/IGF1/ICOSLG
GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	97	0.840525706587018	1.86818536201715	0.00111234705228031	0.0347791295585555	0.0308381760084606	1312	tags=54%, list=9%, signal=49%	XCL1/CD40LG/CCL19/SLAMF1/CD80/PRKCQ/RLTPR/CD244/CD274/EBI3/IL10/SPTA1/IL2RA/IL12A/ZAP70/PDCD1LG2/IL12RB1/IL15/TNFRSF13C/CD6/LILRB1/CD3E/SPN/RASAL3/IL18/CD1D/PTPRC/CD28/LILRB2/SASH3/CD86/IL23A/NCKAP1L/RIPK3/HAVCR2/IL1B/IL6/CORO1A/VCAM1/HLA-G/HLA-DMB/IRF1/CD209/HLA-DRB5/CD24/SYK/JAK3/CD4/CDKN2A/HLA-DRB1/IGF1/ICOSLG
GO_LEUKOCYTE_ACTIVATION	GO_LEUKOCYTE_ACTIVATION	GO_LEUKOCYTE_ACTIVATION	296	0.801118084267391	1.86572669438197	0.00100704934541793	0.0347791295585555	0.0308381760084606	1613	tags=44%, list=11%, signal=40%	MS4A1/BANK1/FLT3/IKZF3/THEMIS/CD3G/CD40LG/LAX1/CRTAM/CCL19/ZNF683/SLAMF1/CLEC4E/CD80/FUT7/LY9/CD79A/IL7R/CD3D/CD1C/SLA2/HSH2D/RHOH/SH2D1B/GAPT/SLAMF6/CCR7/IL21R/TNFSF8/CD244/KLRK1/PTPN22/EBI3/CCL21/IL10/IL7/ITK/LCK/PIK3CG/BLNK/BCL11B/ZAP70/CD7/CD8A/CAMK4/IL15/CD2/IL18R1/CD6/LILRB1/UBD/CD3E/RASGRP1/MILR1/VAV1/PRF1/SPN/CD180/IKZF1/IL18/ITGAL/CD1D/PRKCB/CD79B/PTPRC/CLEC7A/APBB1IP/POU2F2/CD28/GPR183/AMICA1/CX3CR1/IL2RB/NLRC3/RORC/PTGER4/BMX/CD86/IL23A/BTK/DOCK2/RIPK3/RSAD2/HAVCR2/NFAM1/FLT3LG/EOMES/CCL3/PLCL2/BATF/MFNG/IL6/CORO1A/VCAM1/LAT/DOCK8/DPP4/SELPLG/TNFRSF4/HDAC9/IRF1/TLR3/SPI1/CD40/ITGB2/ITGA4/LCP2/FCER1G/TLR4/CLU/MICB/SYK/JAK3/SEMA4A/CD4/BATF2/BATF3/ICOSLG/UNC13D/LYN/PRLR/CD74/PTK2B/CSF1/LYL1/SATB1/ELF4/TNFSF4/VAMP8/FAS
GO_LYMPHOCYTE_DIFFERENTIATION	GO_LYMPHOCYTE_DIFFERENTIATION	GO_LYMPHOCYTE_DIFFERENTIATION	147	0.816736748245772	1.86360215730206	0.00106609808102345	0.0347791295585555	0.0308381760084606	1200	tags=40%, list=8%, signal=37%	FLT3/THEMIS/CD40LG/ZNF683/SLAMF1/CLEC4E/FUT7/LY9/CD79A/IL7R/CD3D/RHOH/SLAMF6/CCR7/TNFSF8/PTPN22/IL10/IL7/ITK/LCK/BLNK/BCL11B/ZAP70/CD8A/IL15/IL18R1/CD3E/VAV1/SPN/IKZF1/CD1D/CD79B/PTPRC/POU2F2/CD28/GPR183/RORC/PTGER4/BMX/DOCK2/RIPK3/RSAD2/NFAM1/FLT3LG/EOMES/PLCL2/BATF/MFNG/IL6/VCAM1/HDAC9/IRF1/SPI1/ITGA4/FCER1G/SYK/JAK3/SEMA4A/CD4
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	128	0.824525055351499	1.86017469095126	0.00108342361863489	0.0347791295585555	0.0308381760084606	1670	tags=36%, list=11%, signal=32%	BLK/THEMIS/CD3G/LAX1/CD79A/CD38/CD3D/SLA2/PRKCQ/RLTPR/SKAP1/CD247/ITK/LCK/ZAP70/TXK/CD3E/HLA-DQA2/MNDA/PRKCB/CD79B/PTPRC/CD28/NCKAP1L/BTK/GRAP2/NFAM1/KLHL6/INPP5D/FYB/LIME1/LAT/HLA-DRB5/LCP2/SYK/CD4/HLA-DRA/HLA-DRB1/LYN/VAV3/TEC/NFATC2/DENND1B/CACNB4/RFTN1/BTN3A1
